student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH22273,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22273,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22273,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22276,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22276,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22276,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22276,THO,MOB_MOBILE,MOB_MOBILE,210,3,ph,50,Fall 2022
PH22286,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22286,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22286,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22289,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22289,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22289,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22292,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22292,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22292,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22292,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22300,HDI,UD_NET,UD,220,1,ph,47,Fall 2021
PH22300,HDI,UD_NET,UD,220,2,ph,48,Spring 2022
PH22300,HDI,UD_NET,UD,220,3,ph,49,Summer 2022
PH22301,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22301,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22301,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22305,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22305,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22305,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22306,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22306,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22306,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22307,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22307,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22307,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22312,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22312,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22312,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22312,THO,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22313,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22313,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22313,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22315,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22315,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22315,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22315,TN1,MOB_MOBILE,MOB_MOBILE,210,3,ph,50,Fall 2022
PH22315,THO,MOB_MOBILE,MOB_MOBILE,210,3,ph,51,Spring 2023
PH22316,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22316,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22316,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22320,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22320,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22320,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22320,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22323,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22323,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22323,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22323,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22325,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22325,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22325,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22328,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22328,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22328,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22333,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22333,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22333,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22333,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22338,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22338,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22338,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22339,HDI,UD_NET,UD,220,1,ph,47,Fall 2021
PH22339,HDI,UD_NET,UD,220,2,ph,48,Spring 2022
PH22339,HDI,UD_NET,UD,220,3,ph,49,Summer 2022
PH22344,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22344,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22344,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22344,TN1,MOB_MOBILE,MOB_MOBILE,210,3,ph,50,Fall 2022
PH22349,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22349,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22349,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22351,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22351,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22351,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22355,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22355,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22355,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22361,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22361,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22361,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22364,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22364,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22364,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22368,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22368,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22368,TN1,MOB_MOBILE,MOB_MOBILE,210,2,ph,49,Summer 2022
PH22368,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,50,Fall 2022
PH22368,HL,MOB_MOBILE,MOB_MOBILE,210,3,ph,51,Spring 2023
PH22368,TN,MOB_MOBILE,MOB_MOBILE,210,3,ph,52,Summer 2023
PH22368,THO,MOB_MOBILE,MOB_MOBILE,210,3,ph,55,Fall 2023
PH22371,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22371,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22371,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22371,TN1,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22371,TN,UD_JAVA,UD_JAVA,209,3,ph,51,Spring 2023
PH22371,THO,UD_JAVA,UD_JAVA,209,3,ph,52,Summer 2023
PH22378,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22378,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22378,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22381,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22381,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22381,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22383,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22383,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22383,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22383,THO,MOB_MOBILE,MOB_MOBILE,210,3,ph,50,Fall 2022
PH22394,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22394,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22394,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22395,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22395,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22395,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22395,THO,MOB_MOBILE,MOB_MOBILE,210,3,ph,50,Fall 2022
PH22407,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22407,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22407,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22408,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22408,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22408,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22409,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22409,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22409,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22412,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22412,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22412,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22418,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22418,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22418,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22419,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22419,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22419,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22424,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22424,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22424,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22424,TN1,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22424,HL,WEB_BACK,WEB_BACK,213,3,ph,51,Spring 2023
PH22424,HL,WEB_BACK,WEB_BACK,213,3,ph,52,Summer 2023
PH22424,HL,WEB_BACK,WEB_BACK,213,3,ph,55,Fall 2023
PH22424,THO,WEB_BACK,WEB_BACK,213,3,ph,58,Spring 2024
PH22426,HDI,UD_NET,UD,220,1,ph,47,Fall 2021
PH22426,HDI,UD_NET,UD,220,2,ph,48,Spring 2022
PH22426,HDI,UD_NET,UD,220,3,ph,49,Summer 2022
PH22427,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22427,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22427,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22427,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22439,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22439,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22439,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22440,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22440,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22440,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22443,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22443,TN1,WEB_FRONT,WEB,219,1,ph,48,Spring 2022
PH22443,HDI,WEB_FRONT,WEB,219,2,ph,49,Summer 2022
PH22443,HDI,WEB_FRONT,WEB_BACK,219,3,ph,50,Fall 2022
PH22445,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22445,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22445,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22448,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22448,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22448,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22448,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22449,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22449,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22449,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22453,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22453,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22453,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22454,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22454,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22454,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22458,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22458,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22458,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22459,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22459,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22459,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22461,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22461,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22461,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22461,THO,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22462,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22462,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22462,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22463,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22463,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22463,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22466,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22466,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22466,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22466,TN2,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22466,HL,UD_JAVA,UD_JAVA,209,3,ph,51,Spring 2023
PH22466,THO,UD_JAVA,UD_JAVA,209,3,ph,52,Summer 2023
PH22471,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22471,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22471,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22471,THO,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22476,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22476,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22476,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22477,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22477,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22477,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22489,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22489,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22489,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22490,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22490,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22490,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22491,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22491,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22491,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22499,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22499,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22499,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22499,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22500,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22500,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22500,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22500,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22502,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22502,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22502,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22507,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22507,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22507,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22507,TN2,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22507,HL,WEB_BACK,WEB_BACK,213,3,ph,51,Spring 2023
PH22507,TN,WEB_BACK,WEB_BACK,213,3,ph,52,Summer 2023
PH22507,HL,WEB_BACK,WEB_BACK,213,3,ph,55,Fall 2023
PH22507,HL,WEB_BACK,WEB_BACK,213,3,ph,58,Spring 2024
PH22509,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22509,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22509,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22511,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22511,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22511,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22513,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22513,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22513,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22513,THO,UD_JAVA,UD_JAVA,209,3,ph,50,Fall 2022
PH22515,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22515,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22515,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22518,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22518,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22518,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22519,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22519,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22519,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22519,THO,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22521,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22521,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22521,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22523,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22523,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22523,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22525,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22525,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22525,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22526,HDI,UD_NET,UD,220,1,ph,47,Fall 2021
PH22526,HDI,UD_NET,UD,220,2,ph,48,Spring 2022
PH22526,HDI,UD_NET,UD,220,3,ph,49,Summer 2022
PH22527,HDI,UD_NET,UD,220,1,ph,47,Fall 2021
PH22527,HDI,UD_NET,UD,220,2,ph,48,Spring 2022
PH22527,HDI,UD_NET,UD,220,3,ph,49,Summer 2022
PH22529,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22529,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22529,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22532,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22532,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22532,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22540,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22540,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22540,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22543,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22543,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22543,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22549,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
PH22549,HDI,WEB_FRONT,WEB,219,2,ph,48,Spring 2022
PH22549,HDI,WEB_FRONT,WEB,219,3,ph,49,Summer 2022
PH22551,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22551,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22551,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22567,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,47,Fall 2021
PH22567,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,48,Spring 2022
PH22567,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,49,Summer 2022
PH22568,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22568,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22568,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22568,THO,WEB_BACK,WEB_BACK,213,3,ph,50,Fall 2022
PH22569,HDI,UD_JAVA,UD,209,1,ph,47,Fall 2021
PH22569,HDI,UD_JAVA,UD,209,2,ph,48,Spring 2022
PH22569,HDI,UD_JAVA,UD_JAVA,209,3,ph,49,Summer 2022
PH22573,HDI,WEB_BACK,WEB,213,1,ph,47,Fall 2021
PH22573,HDI,WEB_BACK,WEB,213,2,ph,48,Spring 2022
PH22573,HDI,WEB_BACK,WEB,213,3,ph,49,Summer 2022
PH22574,HDI,WEB_FRONT,WEB,219,1,ph,47,Fall 2021
